EOG80044Q	-1194.171093	-1197.061693	0.016198479	0.0080992395
EOG8030CD	-1741.452795	-1741.452795	1.000000000	0.5
EOG8030CG	-1155.987429	-1157.965934	0.046676544	0.023338272
EOG8030D4	-1500.942260	-1500.942570	0.980134887	0.4900674435
EOG805VN0	-1033.171923	-1035.648250	0.026050648	0.013025324
EOG808QV4	-306.061641	-306.061641	1.000000000	0.5
EOG808QV5	-4341.423636	-4341.423636	1.000000000	0.5
EOG808QV9	-489.079321	-489.079321	1.000000000	0.5
EOG808QVC	-532.367089	-532.367090	0.998871621	0.4994358105
EOG808QVG	-1301.565670	-1301.565670	1.000000000	0.5
EOG80CM36	-1055.740377	-1055.740491	0.987952665	0.4939763325
EOG80CM38	-9314.603552	-9314.603552	1.000000000	0.5
EOG80GGB6	-1919.042487	-1919.544912	0.316139789	0.1580698945
EOG80GGBM	-4909.237894	-4909.237894	1.000000000	0.5
EOG80GGBV	-4607.008975	-4607.008980	0.997476872	0.498738436
EOG80KBK0	-1465.712125	-1465.942524	0.497251263	0.2486256315
EOG80KBK7	-2381.822736	-2381.822740	0.997743245	0.4988716225
EOG80KBKC	-4390.200061	-4390.200061	1.000000000	0.5
EOG80KBKG	-2613.019269	-2613.019276	0.997014596	0.498507298
EOG80KBKP	-1036.110549	-1036.110549	1.000000000	0.5
EOG80P6SZ	-1077.778749	-1077.778984	0.982703630	0.491351815
EOG80P6T0	-1564.111856	-1564.268035	0.576236814	0.288118407
EOG80P6TB	-358.051131	-358.051213	0.989782371	0.4948911855
EOG80P6TS	-2474.327480	-2474.327481	0.998871621	0.4994358105
EOG80S31X	-1599.994509	-1599.994510	0.998871621	0.4994358105
EOG80S321	-1431.111209	-1431.111209	1.000000000	0.5
EOG80S322	-1579.475037	-1579.475457	0.976878346	0.488439173
EOG80S327	-638.055034	-638.055114	0.989907739	0.4949538695
EOG80S32J	-1803.588725	-1803.588725	1.000000000	0.5
EOG80VZ8T	-3294.649815	-3300.507957	0.000619555	0.0003097775
EOG80VZ94	-1569.918611	-1569.918611	1.000000000	0.5
EOG80VZ99	-3067.810296	-3067.810298	0.998404232	0.499202116
EOG80ZTHS	-1927.356898	-1927.357172	0.981323707	0.4906618535
EOG80ZTHW	-2045.133396	-2045.406582	0.459803894	0.229901947
EOG80ZTHZ	-587.175777	-587.175777	1.000000000	0.5
EOG80ZTJ0	-862.904604	-862.904648	0.992515289	0.4962576445
EOG80ZTJ2	-2378.629792	-2382.388163	0.006112814	0.003056407
EOG80ZTJ5	-1083.990202	-1083.990203	0.998871621	0.4994358105
EOG80ZTJF	-842.607174	-842.607174	1.000000000	0.5
EOG80ZTJH	-2850.072891	-2850.090514	0.851081115	0.4255405575
EOG812PRR	-300.377297	-300.377297	1.000000000	0.5
EOG815K0M	-1364.512764	-1364.512764	1.000000000	0.5
EOG815K0W	-2965.733185	-2965.733185	1.000000000	0.5
EOG815K0X	-653.791148	-653.791296	0.986273352	0.493136676
EOG815K10	-5286.651673	-5286.651673	1.000000000	0.5
EOG815K11	-646.011585	-646.528080	0.309457436	0.154728718
EOG818F7M	-2891.815615	-2891.816011	0.977548502	0.488774251
EOG818F7Q	-1818.342881	-1818.342881	1.000000000	0.5
EOG818F81	-6460.121835	-6460.122481	0.971326691	0.4856633455
EOG81C9GC	-2708.568728	-2708.568728	1.000000000	0.5
EOG81C9GG	-4426.908610	-4426.913505	0.921182393	0.4605911965
EOG81C9GH	-1292.683355	-1292.683355	1.000000000	0.5
EOG81C9GK	-1287.315428	-1287.315428	1.000000000	0.5
EOG81C9GN	-2429.864600	-2429.864600	1.000000000	0.5
EOG81C9H4	-6570.564341	-6570.564341	1.000000000	0.5
EOG81G5QB	-1396.063871	-1396.063872	0.998871621	0.4994358105
EOG81G5QC	-2328.535274	-2328.535291	0.995347600	0.4976738
EOG81G5QT	-1165.964835	-1168.386082	0.027766710	0.013883355
EOG81K1ZM	-5016.914695	-5023.134727	0.000420221	0.0002101105
EOG81K1ZP	-688.392887	-688.392946	0.991332926	0.495666463
EOG81NX67	-1413.152804	-1413.152804	1.000000000	0.5
EOG81NX6F	-3991.822659	-3991.822659	1.000000000	0.5
EOG81NX6M	-1857.406572	-1857.406572	1.000000000	0.5
EOG81RSF4	-2203.217845	-2203.217935	0.989295576	0.494647788
EOG81RSF8	-383.569597	-383.569623	0.994246422	0.497123211
EOG81VNP3	-966.289007	-966.289007	1.000000000	0.5
EOG81VNPF	-5446.708959	-5446.708959	1.000000000	0.5
EOG81ZHX4	-1285.229418	-1285.229418	1.000000000	0.5
EOG81ZHX9	-866.763588	-866.763589	0.998871621	0.4994358105
EOG822D4Z	-5453.042173	-5454.185353	0.130515695	0.0652578475
EOG822D53	-2081.178552	-2082.170478	0.158985194	0.079492597
EOG822D56	-1167.943214	-1167.943214	1.000000000	0.5
EOG822D5J	-348.954290	-348.954290	1.000000000	0.5
EOG8258CZ	-1848.338421	-1848.338421	1.000000000	0.5
EOG8258D2	-567.023620	-567.023620	1.000000000	0.5
EOG8284MZ	-9580.159077	-9580.197162	0.782556415	0.3912782075
EOG8284NB	-1947.401043	-1947.944004	0.297376531	0.1486882655
EOG8284NC	-996.421703	-996.432148	0.885079021	0.4425395105
EOG82C0VS	-2170.377687	-2170.377687	1.000000000	0.5
EOG82C0VV	-1664.980912	-1664.981364	0.976013944	0.488006972
EOG82C0VW	-1604.904522	-1604.904522	1.000000000	0.5
EOG82C0W1	-2081.029669	-2081.029687	0.995212721	0.4976063605
EOG82C0W2	-744.841585	-744.841585	1.000000000	0.5
EOG82C0WF	-1236.412735	-1236.412735	1.000000000	0.5
EOG82FW3M	-1183.575621	-1184.354569	0.211973553	0.1059867765
EOG82FW3P	-1576.976753	-1576.976753	1.000000000	0.5
EOG82FW3S	-960.791471	-960.791471	1.000000000	0.5
EOG82FW3T	-2014.313693	-2014.313693	1.000000000	0.5
EOG82FW44	-1167.627521	-1167.627701	0.984862113	0.4924310565
EOG82FW46	-716.333031	-717.147863	0.201749529	0.1008747645
EOG82JRBR	-7684.604327	-7684.604327	1.000000000	0.5
EOG82JRBV	-2187.525646	-2187.598027	0.703592096	0.351796048
EOG82NMKF	-1295.788976	-1295.789006	0.993819675	0.4969098375
EOG82NMKG	-1449.700256	-1449.700256	1.000000000	0.5
EOG82NMKH	-4355.420701	-4355.420701	1.000000000	0.5
EOG82NMKR	-2511.385556	-2511.387736	0.947353705	0.4736768525
EOG82NMM2	-829.365013	-829.411655	0.760043020	0.38002151
EOG82NMMD	-1915.886930	-1917.401838	0.081747288	0.040873644
EOG82RGTF	-14101.689909	-14101.762617	0.702955058	0.351477529
EOG82RGTH	-960.347407	-960.347593	0.984611914	0.492305957
EOG82RGTK	-1176.170161	-1176.170208	0.992264343	0.4961321715
EOG82RGTS	-252.069135	-252.069135	1.000000000	0.5
EOG82RGTV	-1514.211409	-1514.285158	0.700937918	0.350468959
EOG82RGTZ	-752.991958	-752.991958	1.000000000	0.5
EOG82RGV1	-993.904313	-993.904315	0.998404232	0.499202116
EOG82RGV5	-637.689615	-637.689615	1.000000000	0.5
EOG82VC2D	-782.468913	-782.468913	1.000000000	0.5
EOG82VC2K	-5928.024732	-5928.024732	1.000000000	0.5
EOG82VC35	-1777.879642	-1777.879642	1.000000000	0.5
EOG82Z799	-519.122001	-519.122006	0.997476872	0.498738436
EOG82Z79X	-568.357753	-568.357762	0.996614873	0.4983074365
EOG8323JD	-2388.225526	-2388.493677	0.463969351	0.2319846755
EOG8323JW	-5438.262788	-5438.262788	1.000000000	0.5
EOG834ZSB	-6970.760507	-6988.955557	0.000000002	1e-09
EOG834ZSJ	-1329.628513	-1329.628513	1.000000000	0.5
EOG834ZSZ	-1142.714743	-1150.299207	0.000098308	4.9154e-05
EOG837V0Z	-1309.710934	-1311.540426	0.055767631	0.0278838155
EOG837V13	-1231.130438	-1231.130438	1.000000000	0.5
EOG837V16	-201.417511	-201.417511	1.000000000	0.5
EOG837V1G	-2665.485123	-2666.144471	0.250826212	0.125413106
EOG837V1K	-2005.767349	-2005.767349	1.000000000	0.5
EOG837V1Q	-6986.367928	-6986.367928	1.000000000	0.5
EOG83BQ86	-1035.110353	-1035.110353	1.000000000	0.5
EOG83BQ8N	-2635.859082	-2635.859082	1.000000000	0.5
EOG83FKH2	-9928.862501	-9930.683260	0.056355530	0.028177765
EOG83FKH8	-789.418413	-789.418413	1.000000000	0.5
EOG83FKHF	-2292.239805	-2292.239808	0.998045592	0.499022796
EOG83FKHH	-6095.435265	-6095.435265	1.000000000	0.5
EOG83FKHP	-4995.740947	-4995.740947	1.000000000	0.5
EOG83JFR3	-20.656704	-20.656704	1.000000000	0.5
EOG83JFR6	-1268.022603	-1270.524587	0.025289277	0.0126446385
EOG83JFRB	-841.403660	-841.403885	0.983075582	0.491537791
EOG83JFRJ	-2144.350361	-2144.350362	0.998871621	0.4994358105
EOG83N9ZT	-714.861600	-714.861600	1.000000000	0.5
EOG83NB03	-1246.625987	-1246.625987	1.000000000	0.5
EOG83NB0B	-1325.949458	-1325.949459	0.998871621	0.4994358105
EOG83R66W	-925.093291	-925.093291	1.000000000	0.5
EOG83R67M	-1179.439259	-1179.439259	1.000000000	0.5
EOG83V2G9	-2771.224330	-2804.905649	0.000000000	0
EOG83V2GB	-2191.108700	-2191.108710	0.996431764	0.498215882
EOG83XXPR	-12899.295916	-12899.295916	1.000000000	0.5
EOG83XXPS	-3399.273039	-3399.273039	1.000000000	0.5
EOG83XXQ2	-6098.090735	-6098.090735	1.000000000	0.5
EOG841SXM	-6348.735448	-6348.761023	0.821074135	0.4105370675
EOG841SXQ	-3686.745637	-3686.745637	1.000000000	0.5
EOG841SXV	-4039.734041	-4039.734041	1.000000000	0.5
EOG844P5G	-7758.769424	-7776.883390	0.000000002	1e-09
EOG844P5N	-3212.509965	-3223.779927	0.000002058	1.029e-06
EOG844P5W	-3097.559678	-3097.559678	1.000000000	0.5
EOG847JDF	-948.457188	-948.457188	1.000000000	0.5
EOG847JDW	-535.626089	-536.400420	0.213333075	0.1066665375
EOG847JF2	-1322.338471	-1324.260131	0.049944534	0.024972267
EOG84F8WP	-752.533343	-752.533364	0.994829153	0.4974145765
EOG84J546	-2121.859069	-2121.859069	1.000000000	0.5
EOG84J54B	-861.286083	-861.286083	1.000000000	0.5
EOG84J54F	-973.338012	-973.338035	0.994588525	0.4972942625
EOG84J54Q	-1269.196844	-1269.419196	0.504860730	0.252430365
EOG84J54W	-2567.142472	-2567.142472	1.000000000	0.5
EOG84J550	-2706.395056	-2706.395078	0.994707471	0.4973537355
EOG84N1C7	-526.506059	-526.506094	0.993324497	0.4966622485
EOG84N1CJ	-776.484581	-776.484596	0.995629828	0.497814914
EOG84N1CS	-1375.143596	-1375.143596	1.000000000	0.5
EOG84N1CW	-589.077459	-589.077459	1.000000000	0.5
EOG84QWM3	-1388.492695	-1388.492709	0.995778011	0.4978890055
EOG84QWMF	-663.899900	-663.899900	1.000000000	0.5
EOG84QWMN	-2834.480714	-2834.826779	0.405440832	0.202720416
EOG84TRV0	-2504.783699	-2504.783699	1.000000000	0.5
EOG84TRV1	-4121.524759	-4122.797353	0.110630744	0.055315372
EOG84TRV3	-1676.346171	-1676.346171	1.000000000	0.5
EOG84TRV9	-16716.389114	-16716.389308	0.984284513	0.4921422565
EOG84TRVB	-1566.876733	-1566.876733	1.000000000	0.5
EOG84TRVD	-973.570200	-973.570706	0.974622019	0.4873110095
EOG84XN2X	-3316.085357	-3316.085357	1.000000000	0.5
EOG84XN31	-706.589207	-706.589209	0.998404232	0.499202116
EOG84XN36	-1737.683642	-1740.742064	0.013389965	0.0066949825
EOG84XN37	-2557.426324	-2557.426324	1.000000000	0.5
EOG84XN3F	-1409.764127	-1409.764127	1.000000000	0.5
EOG84XN3K	-5858.129469	-5858.129469	1.000000000	0.5
EOG851HB0	-1198.306784	-1198.354025	0.758554724	0.379277362
EOG851HB1	-1614.795961	-1625.303489	0.000004557	2.2785e-06
EOG854CJS	-2603.996320	-2603.996320	1.000000000	0.5
EOG854CJW	-2561.601550	-2561.601550	1.000000000	0.5
EOG854CJX	-2009.544080	-2009.544080	1.000000000	0.5
EOG854CK1	-532.731368	-532.731368	1.000000000	0.5
EOG854CK7	-1245.897403	-1245.897403	1.000000000	0.5
EOG854CK8	-1045.535550	-1047.129501	0.074185165	0.0370925825
EOG854CKP	-1119.847952	-1119.848926	0.964795875	0.4823979375
EOG8577SX	-2070.045077	-2070.045080	0.998045592	0.499022796
EOG8577SZ	-729.308150	-729.308150	1.000000000	0.5
EOG85B41Q	-1903.445447	-1903.445447	1.000000000	0.5
EOG85B41V	-1640.280757	-1647.083420	0.000225545	0.0001127725
EOG85B41X	-129.138821	-129.174802	0.788501242	0.394250621
EOG85B420	-1801.078859	-1801.078860	0.998871621	0.4994358105
EOG85B423	-2022.788724	-2022.788739	0.995629828	0.497814914
EOG85B425	-1077.552630	-1078.315347	0.216799016	0.108399508
EOG85B426	-2503.569165	-2503.569510	0.979043697	0.4895218485
EOG85F08M	-4810.455509	-4810.455509	1.000000000	0.5
EOG85F08N	-1228.879724	-1228.879726	0.998404232	0.499202116
EOG85F08P	-2539.321484	-2539.833727	0.311457276	0.155728638
EOG85HVHH	-1269.330402	-1269.330402	1.000000000	0.5
